arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
22047528,77142063,1,14-9-AR,2014-05-15 00:00:00,3,N,51,5,62,M,1,2,N,,,,,
22047500,77141341,1,14-29-AR,2014-05-18 00:00:00,3,N,51,5,34,M,1,2,N,,,,,
22047497,77141335,1,14-22-AR,2014-03-25 00:00:00,3,N,51,5,54,F,1,2,R,,,,,
22047478,77140397,1,14-476-AR,2014-11-03 00:00:00,3,N,51,5,21,M,1,2,N,,,,,
22039680,77115462,1,14-36-AR,2014-08-15 00:00:00,3,N,51,5,43,F,1,2,N,,,,,
22038718,77114509,1,14-67304,2014-11-08 00:00:00,3,N,51,5,50,M,1,2,R,,,,,
22038679,77113651,1,14-56241,2014-09-16 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
22039666,77114602,1,14-55-AR,2014-12-13 00:00:00,3,N,51,5,22,F,1,2,R,,,,,
22037600,77112619,1,14-07066,2014-02-03 00:00:00,3,N,51,5,40,M,1,2,R,,,,,
22037568,77111742,1,14-31-AR,2014-04-26 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
22037560,77111722,1,14-20-AR,2014-03-09 00:00:00,3,N,51,5,25,M,1,2,N,,,,,
22037553,77111710,1,14-9-AR,2014-02-03 00:00:00,3,N,51,5,47,M,1,2,N,,,,,
22037548,77111691,1,14-71-AR,2014-10-14 00:00:00,3,N,51,5,43,M,1,2,R,,,,,
22047607,77143059,1,14-10521,2014-02-20 00:00:00,3,N,51,5,49,M,1,2,N,,,,,
22047605,77143056,1,14-09764,2014-02-16 00:00:00,3,N,51,5,31,F,1,2,R,,,,,
22037524,77111635,1,14-20-AR,2014-02-28 00:00:00,3,N,51,5,37,M,1,2,R,,,,,
22037497,77110733,2,14-124-AR,2014-07-31 00:00:00,3,N,51,5,47,M,1,2,N,,,,,
22037495,77110731,2,14-103-AR,2014-07-25 00:00:00,3,N,51,5,35,M,1,2,R,,,,,
22037494,77110731,1,14-98-AR,2014-07-16 00:00:00,3,N,51,5,38,M,1,2,N,,,,,
22036481,77109721,1,14-39-AR,2014-07-15 00:00:00,3,N,51,5,33,F,1,2,R,,,,,
22036474,77108882,1,14-73-AR,2014-10-26 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
21334387,75033243,1,14-43723-AR,2014-10-05 00:00:00,3,N,51,5,51,F,4,2,R,,,,,
21378813,75140328,1,DOV140001067,2014-11-16 00:00:00,3,N,51,5,28,F,4,2,R,,,,,
21377707,75136750,1,DOV140000498,2014-06-06 00:00:00,3,N,51,5,18,F,4,2,R,,,,,
21365473,75114242,1,14-1239-AR,2014-07-26 00:00:00,3,N,51,5,50,F,4,2,R,,,,,
21362266,75109622,1,14-22989-AR,2014-07-30 00:00:00,3,N,51,5,42,M,4,2,N,,,,,
21377812,75139363,1,DOV140000894,2014-10-03 00:00:00,3,N,51,5,31,M,1,2,R,,,,,
21377772,75138501,1,DOV140000915,2014-10-08 00:00:00,3,N,51,5,60,F,1,2,N,,,,,
21377770,75138496,1,DOV140000815,2014-09-09 00:00:00,3,N,51,5,23,M,1,2,R,,,,,
21377762,75138454,1,DOV140000696,2014-07-29 00:00:00,3,M,51,5,46,M,1,2,R,,,,,
21377751,75137660,1,DOV140000661,2014-07-19 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
21376708,75135796,1,DOV140000263,2014-03-20 00:00:00,3,N,51,5,45,M,1,2,R,,,,,
21376704,75135789,1,DOV140000251,2014-03-16 00:00:00,3,N,51,5,26,M,1,2,R,,,,,
21376700,75135786,1,DOV140000262,2014-03-20 00:00:00,3,N,51,5,35,F,1,2,N,,,,,
21376695,75135780,1,DOV140000241,2014-03-12 00:00:00,3,N,51,5,16,M,1,2,R,R,,,,
22064309,77197234,1,14009220,2014-06-22 00:00:00,3,N,51,5,35,M,0,2,R,,,,,
22060927,77183745,2,14005012,2014-04-15 00:00:00,3,N,51,5,13,F,0,2,R,R,,,,
22031871,77095576,1,14-1514-AR,2014-10-28 00:00:00,3,N,51,5,17,F,1,1,R,R,,,,
22041904,77122158,1,14HAN-232-AR,2014-05-29 00:00:00,3,N,51,5,22,M,1,1,N,,,,,
22035228,77104953,1,14-123-AR,2014-02-28 00:00:00,3,N,51,5,27,M,1,1,R,,,,,
21384147,75155779,1,14-2300-AR,2014-12-12 00:00:00,3,N,51,5,30,F,1,2,R,,,,,
21384146,75155778,1,14-1831-AR,2014-10-06 00:00:00,3,N,51,5,26,M,1,2,N,,,,,
21383086,75154805,1,14-741-AR,2014-04-28 00:00:00,3,N,51,5,21,F,1,2,R,,,,,
21383071,75154034,1,14-1818-AR,2014-10-03 00:00:00,3,N,51,5,23,F,1,2,R,,,,,
21383029,75153948,1,14-667-AR,2014-04-17 00:00:00,3,N,51,5,29,F,1,2,R,,,,,
21382028,75153075,1,14-589-AR,2014-04-08 00:00:00,3,N,51,5,49,M,1,2,R,,,,,
21382002,75152301,1,14-574-AR,2014-04-06 00:00:00,3,N,51,5,17,F,1,2,R,H,,,,
21381985,75152275,1,14-582-AR,2014-04-07 00:00:00,3,N,51,5,40,M,1,2,R,,,,,
21381980,75152262,1,14-531-AR,2014-03-30 00:00:00,3,N,51,5,35,M,1,2,R,,,,,
21381979,75152261,1,14-712-AR,2014-04-23 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21381973,75152253,1,14-1316-AR,2014-07-22 00:00:00,3,N,51,5,29,F,1,2,R,,,,,
21378786,75140248,1,DOV140001029,2014-11-10 00:00:00,3,N,51,5,26,F,1,2,N,,,,,
21377745,75137637,1,DOV140000630,2014-07-13 00:00:00,3,N,51,5,68,M,1,2,R,,,,,
21377734,75137590,1,DOV140000658,2014-07-18 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
21377731,75137581,1,DOV140000651,2014-07-17 00:00:00,3,N,51,5,38,M,1,2,N,,,,,
21377726,75137562,1,DOV140000551,2014-06-23 00:00:00,3,N,51,5,27,M,1,2,N,,,,,
21377719,75136781,1,DOV140000530,2014-06-16 00:00:00,3,N,51,5,16,M,1,2,N,H,,,,
21377681,75136683,1,DOV140000438,2014-05-11 00:00:00,3,N,51,5,34,F,1,2,R,,,,,
21376685,75134996,1,DOV140000296,2014-03-28 00:00:00,3,N,51,5,25,F,1,2,N,,,,,
21376657,75134933,1,DOV140000328,2014-04-07 00:00:00,3,N,51,5,20,M,1,2,R,,,,,
21374514,75131490,1,14-61-AR,2014-03-24 00:00:00,3,N,51,5,23,F,1,2,N,,,,,
21381933,75152187,1,14-1219-AR,2014-07-11 00:00:00,3,N,51,5,18,F,1,2,R,,,,,
21376606,75134024,2,14BAR-47-AR,2014-06-05 00:00:00,3,N,51,5,26,F,1,2,N,,,,,
21376605,75134024,1,14BAR-37-AR,2014-04-24 00:00:00,3,N,51,5,32,M,1,2,N,,,,,
21376593,75133241,1,14BAR-117-AR,2014-12-20 00:00:00,3,N,51,5,34,F,1,2,R,,,,,
21376591,75133235,1,14BAR-110-AR,2014-11-20 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
21376589,75133224,1,14BAR-28-AR,2014-03-23 00:00:00,3,N,51,5,32,F,1,2,R,,,,,
21376583,75133182,1,14BAR-75-AR,2014-08-31 00:00:00,3,N,51,5,50,M,1,2,N,,,,,
21376579,75132401,1,14BAR-60-AR,2014-07-07 00:00:00,3,N,51,5,49,M,1,2,N,,,,,
21375548,75132303,1,14-31817,2014-06-06 00:00:00,3,N,51,5,36,M,1,2,N,,,,,
21374501,75131470,1,14-44-AR,2014-02-24 00:00:00,3,N,51,5,25,M,1,2,R,,,,,
21374483,75131414,1,14-260-AR,2014-10-24 00:00:00,3,N,51,5,36,M,1,2,R,,,,,
21374450,75130601,6,14-204-AR,2014-08-30 00:00:00,3,N,51,5,18,F,1,2,N,,,,,
21374449,75130601,4,14-200-AR,2014-08-30 00:00:00,3,N,51,5,19,F,1,2,N,,,,,
21374446,75130601,5,14-199-AR,2014-08-29 00:00:00,3,N,51,5,19,M,1,2,N,,,,,
21373416,75128870,1,14-3-AR,2014-01-12 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
21342094,75054952,1,14-07348,2014-02-04 00:00:00,3,N,51,5,31,M,1,2,N,,,,,
21341052,75053214,1,14-22-AR,2014-02-02 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
21341041,75052383,1,14-177-AR,2014-12-02 00:00:00,3,N,51,5,56,M,1,2,R,,,,,
21341040,75052377,1,14-185-AR,2014-12-15 00:00:00,3,N,51,5,29,M,1,2,N,,,,,
21341036,75052327,1,14-69-AR,2014-05-17 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
21341035,75052320,1,14-57-AR,2014-05-01 00:00:00,3,N,51,5,34,M,1,2,N,,,,,
21341028,75052274,1,14-184-AR,2014-12-13 00:00:00,3,N,51,5,36,M,1,2,R,,,,,
21341009,75051501,1,14-83-AR,2014-04-24 00:00:00,3,N,51,5,13,M,1,2,R,R,,,,
21340996,75051465,1,14-306-AR,2014-12-21 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
21339991,75050546,1,14-28-AR,2014-02-26 00:00:00,3,N,51,5,53,M,1,2,R,,,,,
21339986,75050537,1,14-9-AR,2014-01-19 00:00:00,3,N,51,5,44,F,1,2,R,,,,,
21339963,75049759,1,14-34-AR,2014-03-14 00:00:00,3,N,51,5,17,F,1,2,N,R,,,,
21339949,75049674,1,14-12-AR,2014-01-31 00:00:00,3,N,51,5,50,M,1,2,R,,,,,
21339941,75048894,1,14-161-AR,2014-08-24 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21339933,75048840,1,14-134-AR,2014-07-28 00:00:00,3,N,51,5,49,F,1,2,R,,,,,
21339927,75048822,1,14-88-AR,2014-05-28 00:00:00,3,N,51,5,24,M,1,2,N,,,,,
21354471,75090156,1,15-20-AR,2015-01-06 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21354464,75090130,1,14-794-AR,2014-11-21 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
21354452,75089361,1,14-800-AR,2014-11-24 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
21354423,75089284,1,14-633-AR,2014-09-18 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21354419,75089278,1,14-677-AR,2014-10-09 00:00:00,3,N,51,5,44,F,1,2,N,,,,,
21354411,75088514,1,14-658-AR,2014-10-01 00:00:00,3,N,51,5,43,M,1,2,R,,,,,
21369945,75121307,1,14-518-AR,2014-04-01 00:00:00,3,N,51,5,38,M,1,2,N,,,,,
21368891,75120429,2,14-437-AR,2014-03-18 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
21385402,75162663,1,14-1787-AR,2014-09-28 00:00:00,3,N,51,5,18,F,1,2,N,,,,,
21384278,75158332,1,14-1764-AR,2014-09-25 00:00:00,3,N,51,5,21,M,1,2,N,,,,,
21379990,75146087,1,14FAR-80-AR,2014-04-01 00:00:00,3,N,51,5,18,M,1,2,R,,,,,
21356722,75094568,1,14-16-AR,2014-01-22 00:00:00,3,N,51,5,56,M,1,2,N,,,,,
21339993,75050550,1,14-105-AR,2014-05-21 00:00:00,3,N,51,5,58,M,1,2,R,,,,,
21361164,75106104,1,14-37428-AR,2014-11-21 00:00:00,3,N,51,5,25,M,2,2,N,,,,,
21361128,75105251,1,14-33660-AR,2014-10-24 00:00:00,3,N,51,5,37,M,2,2,N,,,,,
21361083,75104386,1,14-24308-AR,2014-08-12 00:00:00,3,N,51,5,53,M,2,2,R,,,,,
21361020,75103447,1,14-20435-AR,2014-07-06 00:00:00,3,N,51,5,33,M,2,2,R,,,,,
21357740,75095430,1,14-286-AR,2014-12-28 00:00:00,3,N,51,5,19,F,2,2,N,,,,,
22069668,77218069,1,14016385,2014-10-28 00:00:00,3,N,51,5,30,F,1,2,R,,,,,
22069657,77218020,1,14016289,2014-10-26 00:00:00,3,N,51,5,43,M,1,2,R,,,,,
22069654,77218012,1,14016275,2014-10-25 00:00:00,3,N,51,5,26,M,1,2,R,,,,,
22069650,77217999,1,14016237,2014-10-25 00:00:00,3,N,51,5,32,F,1,2,U,,,,,
22069649,77217998,1,14016235,2014-10-25 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
22069648,77217996,1,14016232,2014-10-25 00:00:00,3,N,51,5,32,F,1,2,R,,,,,
22069643,77217985,1,14016203,2014-10-24 00:00:00,3,N,51,5,19,F,1,2,R,,,,,
22069633,77217161,2,14016127,2014-10-23 00:00:00,3,N,51,5,12,M,1,2,R,R,,,,
22069632,77217161,1,14016127,2014-10-23 00:00:00,3,N,51,5,12,M,1,2,R,R,,,,
22068615,77215302,1,14015497,2014-10-11 00:00:00,3,N,51,5,27,F,1,2,R,,,,,
22068609,77215283,1,14015454,2014-10-10 00:00:00,3,N,51,5,25,F,1,2,U,,,,,
22068601,77215255,1,14015399,2014-10-09 00:00:00,3,N,51,5,49,M,1,2,R,,,,,
22068598,77215240,1,14015364,2014-10-09 00:00:00,3,N,51,5,51,M,1,2,R,,,,,
22068594,77215224,1,14015319,2014-10-08 00:00:00,3,N,51,5,13,M,1,2,R,R,,,,
22068590,77215207,1,14015244,2014-10-07 00:00:00,3,N,51,5,30,F,1,2,R,,,,,
22068588,77214426,1,14015226,2014-10-07 00:00:00,3,N,51,5,31,M,1,2,R,,,,,
22068587,77214424,1,14015221,2014-10-07 00:00:00,3,N,51,5,16,F,1,2,R,R,,,,
22068584,77214417,1,14015180,2014-10-07 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
22068583,77214413,1,14015168,2014-10-07 00:00:00,3,N,51,5,25,F,1,2,N,,,,,
22068574,77214382,1,14015093,2014-10-05 00:00:00,3,N,51,5,37,M,1,2,R,,,,,
22068572,77214372,1,14015068,2014-10-05 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
22068562,77214337,1,14014996,2014-10-03 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
21353202,75083238,1,14-216-AR,2014-05-08 00:00:00,3,N,51,5,17,M,1,2,N,R,,,,
21352131,75079778,1,14FRE-64-AR,2014-07-31 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
21352124,75079765,1,14FRE-34-AR,2014-06-30 00:00:00,3,N,51,5,44,M,1,2,R,,,,,
21352122,75079760,1,14FRE-59-AR,2014-10-09 00:00:00,3,N,51,5,29,M,1,2,R,,,,,
21352092,75078933,1,15-16-AR,2015-01-08 00:00:00,3,N,51,5,46,M,1,2,N,,,,,
21351069,75078031,1,14-301-AR,2014-08-20 00:00:00,3,N,51,5,17,M,1,2,R,R,,,,
21351068,75078028,1,14-360-AR,2014-10-03 00:00:00,3,N,51,5,21,F,1,2,N,,,,,
21350019,75076300,1,14-44-AR,2014-02-11 00:00:00,3,N,51,5,25,M,1,2,N,,,,,
21350007,75076245,1,14-391-AR,2014-11-15 00:00:00,3,N,51,5,19,F,1,2,R,,,,,
21349998,75076224,1,14-358-AR,2014-10-27 00:00:00,3,N,51,5,50,M,1,2,R,,,,,
21349996,75076218,1,14-363-AR,2014-10-28 00:00:00,3,N,51,5,42,M,1,2,R,,,,,
21349984,75076192,1,14-324-AR,2014-10-05 00:00:00,3,N,51,5,53,M,1,2,R,,,,,
21349981,75075431,1,14-40-AR,2014-02-02 00:00:00,3,N,51,5,31,M,1,2,N,,,,,
21349970,75075390,3,14-282-AR,2014-09-02 00:00:00,3,N,51,5,23,M,1,2,N,,,,,
21349969,75075390,1,14-284-AR,2014-09-02 00:00:00,3,N,51,5,48,M,1,2,R,,,,,
21349968,75075390,2,14-281-AR,2014-09-01 00:00:00,3,N,51,5,23,M,1,2,R,,,,,
21350988,75077144,1,14-156-AR,2014-05-03 00:00:00,3,N,51,5,17,M,1,2,N,R,,,,
21349945,75075339,1,14-251-AR,2014-08-03 00:00:00,3,N,51,5,49,M,1,2,R,,,,,
21348897,75073600,2,14-757-AR,2014-07-13 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21348886,75073587,1,14-526-AR,2014-05-13 00:00:00,3,N,51,5,38,M,1,2,R,,,,,
21348868,75073556,1,14-77-AR,2014-01-23 00:00:00,3,N,51,5,47,M,1,2,R,,,,,
21348867,75073555,1,14-670-AR,2014-06-25 00:00:00,3,N,51,5,32,F,1,2,N,,,,,
21348850,75072772,1,14-505-AR,2014-05-06 00:00:00,3,N,51,5,34,M,1,2,N,,,,,
21348844,75072756,1,14-505-AR,2014-05-06 00:00:00,3,N,51,5,34,M,1,2,N,,,,,
21346702,75069190,1,15-94-AR,2015-02-05 00:00:00,3,N,51,5,48,M,1,2,N,,,,,
21346699,75069170,1,15-63-AR,2015-01-21 00:00:00,3,N,51,5,52,F,1,2,R,,,,,
21346689,75069128,1,15-150-AR,2015-03-01 00:00:00,3,N,51,5,13,F,1,2,R,R,,,,
21346688,75069126,1,14-1375-AR,2014-12-18 00:00:00,3,N,51,5,15,M,1,2,R,R,,,,
21346686,75069117,1,14-1350-AR,2014-12-09 00:00:00,3,N,51,5,15,M,1,2,N,R,,,,
21346679,75069090,2,15-49-AR,2015-01-16 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
21346678,75069090,1,15-44-AR,2015-01-15 00:00:00,3,N,51,5,18,M,1,2,R,,,,,
21346665,75068289,1,14-1408-AR,2014-12-30 00:00:00,3,N,51,5,61,M,1,2,R,,,,,
21346655,75068244,1,14-1296-AR,2014-11-20 00:00:00,3,N,51,5,59,M,1,2,R,,,,,
22017557,77055566,1,14-1185-AR,2014-11-29 00:00:00,3,N,51,5,34,F,1,2,N,,,,,
22016423,77050009,1,14-511-AR,2014-06-13 00:00:00,3,N,51,5,20,M,1,2,R,,,,,
22067734,77211641,1,14014217,2014-09-20 00:00:00,3,N,51,5,21,M,1,2,R,,,,,
22071890,77227167,1,14019649,2014-12-28 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
22070826,77224445,1,14018530,2014-12-08 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
22016290,77046269,1,14-83-AR,2014-09-20 00:00:00,3,N,51,5,46,M,1,2,N,,,,,
22069691,77218974,1,14016688,2014-11-03 00:00:00,3,N,51,5,26,F,1,2,N,,,,,
22065392,77200028,1,14010349,2014-07-12 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
22068549,77213503,1,14014886,2014-10-01 00:00:00,3,N,51,5,18,M,1,2,R,,,,,
21387471,75166926,1,14-330-AR,2014-02-28 00:00:00,3,N,51,5,34,M,2,2,N,,,,,
21385371,75161821,4,15-580-AR,2014-09-30 00:00:00,3,N,51,5,20,M,2,2,R,,,,,
21384290,75158377,1,14-1426-AR,2014-08-07 00:00:00,3,N,51,5,17,F,2,2,R,H,,,,
21385309,75160094,1,14-1473-AR,2014-08-14 00:00:00,3,N,51,5,19,M,2,2,R,,,,,
21377835,75139420,2,DOV140000886,2014-10-01 00:00:00,3,N,51,5,14,M,2,2,R,H,,,,
21385255,75159217,1,14-1310-AR,2014-07-22 00:00:00,3,N,51,5,36,M,2,2,N,,,,,
21384202,75156628,1,14-1048-AR,2014-06-15 00:00:00,3,N,51,5,31,M,2,2,R,,,,,
21377808,75139360,1,DOV140000871,2014-09-26 00:00:00,3,N,51,5,24,M,2,2,N,,,,,
21377769,75138489,1,DOV140000737,2014-08-16 00:00:00,3,N,51,5,42,M,2,2,R,,,,,
21377767,75138472,1,DOV140000949,2014-10-17 00:00:00,3,N,51,5,27,M,2,2,R,,,,,
21377760,75137696,1,DOV140000786,2014-08-30 00:00:00,3,N,51,5,12,F,2,2,R,H,,,,
21376737,75135875,1,DOV140000377,2014-04-20 00:00:00,3,N,51,5,32,M,2,2,N,,,,,
21376726,75135845,1,DOV140000359,2014-04-14 00:00:00,3,N,51,5,40,M,2,2,R,,,,,
21384140,75155769,1,14-2288-AR,2014-12-10 00:00:00,3,N,51,5,24,M,2,2,R,,,,,
21382034,75153083,1,14-348-AR,2014-03-03 00:00:00,3,N,51,5,33,M,2,2,R,,,,,
22045388,77135614,1,14LIT-3108-A,2014-04-12 00:00:00,3,N,51,5,44,M,1,2,N,,,,,
22042005,77125953,1,14-171-AR,2014-09-04 00:00:00,3,N,51,5,33,M,1,2,N,,,,,
22063113,77190941,1,14007266,2014-05-17 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
22062043,77188174,1,14006316,2014-04-30 00:00:00,3,N,51,5,15,M,1,2,R,R,,,,
22061977,77186465,1,14005943,2014-04-23 00:00:00,3,N,51,5,12,M,1,2,R,R,,,,
22036465,77108844,1,14-25-AR,2014-06-18 00:00:00,3,N,51,5,36,F,1,2,R,,,,,
21377691,75136706,1,DOV140000462,2014-05-20 00:00:00,3,N,51,5,51,F,2,2,R,,,,,
21366589,75116032,2,14-1861-AR,2014-11-14 00:00:00,3,N,51,5,32,M,2,2,N,,,,,
21331531,75025666,1,14-23473-AR,2014-06-04 00:00:00,2,N,51,5,13,M,2,2,R,R,,,,
21335453,75035101,1,14-51962-AR,2014-12-03 00:00:00,2,N,51,5,14,M,2,2,R,R,,,,
21333380,75028975,1,14-29409-AR,2014-07-15 00:00:00,2,N,51,5,12,M,2,2,N,R,,,,
21332328,75026538,1,14-23311-AR,2014-06-10 00:00:00,2,N,51,5,13,M,2,2,R,H,,,,
22057432,77167947,1,14-103-AR,2014-10-12 00:00:00,3,N,51,5,43,M,1,2,R,,,,,
22056366,77166190,1,14-290-AR,2014-04-11 00:00:00,3,N,51,5,23,M,1,2,R,,,,,
22056337,77166149,1,14-308-AR,2014-04-18 00:00:00,3,N,51,5,52,F,1,2,N,,,,,
22056325,77166137,2,14-517-AR,2014-06-21 00:00:00,3,N,51,5,23,F,1,2,R,,,,,
22055240,77164295,1,14-878-AR,2014-11-05 00:00:00,3,N,51,5,67,M,1,2,R,,,,,
22055238,77164290,1,14-899-AR,2014-11-12 00:00:00,3,N,51,5,28,F,1,2,R,,,,,
22055236,77164285,1,14-858-AR,2014-10-29 00:00:00,3,N,51,5,19,F,1,2,N,,,,,
22053145,77155033,2,14GOF-15346-,2014-07-06 00:00:00,3,N,51,5,24,M,1,2,N,,,,,
22053144,77155033,1,14GOF-14377-,2014-06-24 00:00:00,3,N,51,5,28,F,1,2,N,,,,,
22053142,77155028,1,14GOF-12520-,2014-06-01 00:00:00,3,N,51,5,37,M,1,2,N,,,,,
22053104,77153319,1,14-118-AR,2014-08-17 00:00:00,3,N,51,5,36,M,1,2,R,,,,,
22052030,77151366,1,14-171-AR,2014-04-15 00:00:00,3,N,51,5,58,M,1,2,R,,,,,
22050981,77148685,1,14-495-AR,2014-10-28 00:00:00,3,N,51,5,24,F,1,2,N,,,,,
22050967,77148625,1,14-463-AR,2014-10-10 00:00:00,3,N,51,5,60,M,1,2,N,,,,,
22050956,77148579,1,14-71-AR,2014-06-04 00:00:00,3,N,51,5,58,M,1,2,R,,,,,
22050955,77148579,2,14-67-AR,2014-06-01 00:00:00,3,N,51,5,32,M,1,2,R,,,,,
22050951,77148573,1,14-60-AR,2014-05-18 00:00:00,3,N,51,5,25,F,1,2,R,,,,,
22055212,77163435,1,14-783-AR,2014-09-29 00:00:00,3,N,51,5,50,F,1,2,R,,,,,
22055211,77163435,2,14-775-AR,2014-09-25 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
22055169,77162527,1,14-671-AR,2014-08-15 00:00:00,3,N,51,5,18,F,1,2,R,,,,,
22050930,77147739,1,14-28-AR,2014-03-15 00:00:00,3,N,51,5,17,F,1,2,R,R,,,,
22050915,77147696,1,14-124-AR,2014-08-23 00:00:00,3,N,51,5,35,M,1,2,R,,,,,
22049837,77145892,1,14-40386-AR,2014-09-30 00:00:00,3,C,51,5,26,M,1,2,N,,,,,
22049836,77145891,1,14-40386-AR,2014-09-30 00:00:00,3,M,51,5,26,M,1,2,N,,,,,
22049833,77145879,1,14-40796-AR,2014-10-04 00:00:00,3,N,51,5,26,M,1,2,N,,,,,
22048742,77144042,1,14-60861,2014-10-09 00:00:00,3,N,51,5,29,M,1,2,R,,,,,
22055164,77162518,1,14-649-AR,2014-08-06 00:00:00,3,N,51,5,42,F,1,2,R,,,,,
22055163,77162516,1,14-76-AR,2014-01-25 00:00:00,3,N,51,5,26,M,1,2,R,,,,,
21352247,75083166,1,14-233-AR,2014-05-18 00:00:00,1,N,49,5,43,M,1,2,R,,,,,
21348814,75072699,2,14-823-AR,2014-07-24 00:00:00,1,N,49,5,25,F,1,2,R,,,,,
21347730,75070876,2,14-468-AR,2014-04-28 00:00:00,1,N,49,5,25,M,1,2,N,,,,,
22037442,77109787,1,14-93-AR,2014-09-13 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
22037433,77109751,1,14-9-AR,2014-03-02 00:00:00,3,N,51,5,40,M,1,2,R,,,,,
22036466,77108847,1,14-43-AR,2014-07-31 00:00:00,3,N,51,5,23,M,1,2,N,,,,,
22036418,77108776,1,14-63-AR,2014-07-05 00:00:00,3,N,51,5,47,M,1,2,R,,,,,
22035354,77106873,1,14-543-AR,2014-09-02 00:00:00,3,N,51,5,26,M,1,2,R,,,,,
22035342,77106846,1,14-530-AR,2014-08-25 00:00:00,3,N,51,5,43,M,1,2,R,,,,,
22035339,77106833,1,14-510-AR,2014-08-13 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
22035337,77106025,1,14-540-AR,2014-08-30 00:00:00,3,N,51,5,32,F,1,2,R,,,,,
22036368,77107898,1,14-205-AR,2014-03-30 00:00:00,3,N,51,5,18,M,1,2,R,,,,,
22036363,77107882,2,14-726-AR,2014-12-22 00:00:00,3,N,51,5,42,M,1,2,R,,,,,
22036362,77107882,1,14-724-AR,2014-12-22 00:00:00,3,N,51,5,46,M,1,2,R,,,,,
22036360,77107874,1,14-709-AR,2014-12-11 00:00:00,3,N,51,5,51,M,1,2,R,,,,,
22036345,77107841,1,14-699-AR,2014-12-08 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
22036337,77107813,1,15-2-AR,2015-01-02 00:00:00,3,N,51,5,28,M,1,2,R,,,,,
22035319,77105985,1,14-512-AR,2014-08-13 00:00:00,3,N,51,5,41,M,1,2,R,,,,,
22035308,77105949,1,14-410-AR,2014-06-26 00:00:00,3,N,51,5,44,M,1,2,R,,,,,
22035278,77105892,1,14-322-AR,2014-05-23 00:00:00,3,N,51,5,39,F,1,2,R,,,,,
22035277,77105076,1,14-371-AR,2014-06-09 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
22035270,77105059,1,14-287-AR,2014-05-07 00:00:00,3,N,51,5,53,M,1,2,R,,,,,
22034225,77103286,1,14-03163,2014-01-13 00:00:00,3,N,51,5,24,F,1,2,R,,,,,
22034218,77103259,1,AR14-66,2014-04-04 00:00:00,3,C,51,5,24,F,1,2,R,,,,,
22034214,77103244,1,AR14-28,2014-02-07 00:00:00,3,C,51,5,36,M,1,2,R,,,,,
21337791,75042695,1,14HKS-323-AR,2014-07-14 00:00:00,1,N,49,5,39,M,1,2,N,,,,,
21334306,75031607,1,14-39613-AR,2014-09-10 00:00:00,1,N,49,5,28,M,1,2,R,,,,,
21361091,75105144,1,14-24962-A-A,2014-08-18 00:00:00,1,N,49,5,18,M,1,2,N,,,,,
21358899,75099110,1,0355672,2014-02-18 00:00:00,1,N,49,5,22,F,1,2,R,,,,,
21359932,75100857,1,0369803,2014-09-30 00:00:00,1,N,49,5,48,M,1,2,R,,,,,
21355585,75091995,1,14-634-AR,2014-09-19 00:00:00,1,N,49,5,23,M,1,2,N,,,,,
21356585,75092846,1,14-80-AR,2014-02-10 00:00:00,1,N,49,5,24,M,1,2,R,,,,,
